0,1,2
LRPWLFFDES,3061662,12
UAKBBL,1370469,95
FWYA,4855351,31
HUCVJQSYL,3743465,53
WUCRE,9447348,115
HRXRZIVWKS,5700332,153
FRA,6357575,119
PSGZ,3723817,194
XULQFLQJ,6711058,63
BRVNNO,8511119,44
APIRKU,9376351,128
OHUTYCVXL,181468,81
RATGR,6790631,137
WNR,6973464,149
UFMEUBI,9909801,194
IQGXSBQ,8827557,168
WYUHGBMY,3274212,32
DKYML,5755493,46
NGQSQRUQTJ,1810761,187
VQRLQT,8864981,15
LSNPPRL,6895517,49
JFTOJRTL,420270,173
UKMLNMF,4735308,194
UAPMBFKLNC,6631418,74
CBRPXLYWRD,8391514,9
ASXHAEFEI,2281829,31
JAOMM,6697276,35
DSKCVRXZA,5998147,62
PEXU,7663560,49
FKREGKOAP,5436620,4
LIA,588034,198
VDD,2139320,164
KFVU,5907466,152
MMPYRLJU,9745969,65
XZCEG,5681829,73
VUEKQ,3385930,146
JZHVLWQP,3417981,23
QOPFSMDD,9272588,196
QUA,9634324,103
FLQOATICSM,8948760,61
NRDAKHJ,8028062,166
FHKHUL,5043824,182
BEVQML,3197057,34
SLOV,2103256,110
YEFFJ,8583990,130
XXW,4506080,179
GKZYVFDDJT,9056716,170
LAHMK,4092350,32
JKJIV,637318,157
ENDWYDMLN,812371,130
ZYTST,591541,194
LCZQ,4633631,27
DWDK,3622174,140
ZPDSYI,4131675,148
HRLL,8530273,32
FZCWF,6210887,39
SOG,4636131,28
ICOFFLHBDD,4572158,75
OFLLG,196348,135
BNQFPV,40651,50
MIJZCZS,8416481,93
XSAAAFQIC,7658643,195
ILMBCB,3059828,5
EWRZYSFYL,6197102,8
UDHBBJMIF,4637328,195
TMJG,1575425,36
INSGOTLMI,7985408,35
DVDSHD,4460324,7
QZYSLHW,8689656,83
EGRTOYBQ,8352462,116
YKPBG,5753850,15
WHV,1208378,196
YPS,6024177,153
PVOEMVLSHY,9789912,4
TAKQAGQYN,4092386,9
UASHQCDP,1471291,15
GJPLSY,9098535,110
PZW,2589650,111
TVQVWCS,1953959,1
OHQAXTJ,8528340,146
IOCXQTSD,4870013,180
QQVVLDZX,6009814,107
AVYL,9047634,165
KXMLFUG,9385139,11
EHE,9857479,105
UTBORAHBUW,3299127,189
VSULIH,3070858,87
AZIESP,9464904,144
EDAZAPI,512544,163
YXSJGHP,6961759,8
XGGK,1042766,189
ZZW,5482924,30
ZOAVPYKR,4197130,46
CJLAP,1528125,93
KYEEHYT,2512690,40
HUMJKQMY,1052206,143
RWY,4983757,82
AHP,7133293,103
DWXOFUL,438871,1
BEUFVPZFLX,7193362,169
UEPRFVGH,9649842,47
LSZ,2835638,149
BIJDBS,5710336,1
JJQNGMHVR,3972866,145
WQGDS,9729209,48
OLYETDCC,4955773,111
SYPW,6871624,146
FCSMXHG,8368322,159
GFUGBXOXJI,4136746,196
JDTLJ,5517099,120
YKMIPJ,7658055,53
TGNJIHDSNL,9692206,169
HGZRYBJE,3178468,87
ZDO,5893182,137
YVLKMTM,7611717,60
NJREGD,437455,41
POU,6337948,61
XTUKQVPC,6977865,50
XPVDTOKGEK,3108348,165
CAA,8814561,131
KVENFJUP,9133004,37
CXGYKJXNN,6792755,155
DNS,9917330,59
ANWEAS,1060504,182
POGABVFBXZ,894617,120
TZBE,5254258,16
JEYBDXZ,2329481,27
LVGKRGCDAR,8549507,81
CRNGRZCY,2909996,148
NLLV,5327779,50
QEWAD,7202311,181
OWRQTFS,9204899,31
UCWIYQKAIX,9983314,88
NGBYUY,8645751,57
FGHH,6748682,39
SWOUHBEL,5578933,24
TNQTSLW,1818312,84
ZXSRQK,3152887,72
UMNJDZU,2706747,158
BXLZRCSH,7063824,5
EIBI,7820462,145
KIRP,7015230,74
NLWMCYW,9869821,129
EAAGEO,8557011,165
YAGKOWTFGG,4505692,96
QEAJDDKUJ,3329785,111
FZTZFQFMG,3210328,74
PXAEPC,9755463,148
DOYR,6319980,143
VFMQ,214951,4
QEP,2050988,78
XMVZIRNLNR,487445,62
LHEPVLQM,9023692,96
TZQROL,7381371,161
XYFO,496990,130
CTURYFP,5853511,197
BWXRMAJAVM,5160180,12
PHMQXJPSWO,9249453,13
DJGB,8729946,20
SBQD,2454349,63
XMKL,1906885,155
UYND,5397060,176
MMMTYWH,3842491,104
SPXA,108456,93
IPC,1171535,146
ULTAR,3570836,93
FPTKZVO,3208910,168
RHHGCEUR,9994300,190
UQMCUT,4852487,88
NYCDB,5664650,143
QXERLSERR,2490270,103
YMDMTK,5042601,77
ETCQR,4801444,22
WYIHCAMXZU,2868089,158
EAQFJMPZAC,4887412,10
CUWUWFQ,799854,152
XXZYAT,1634615,121
QBU,1629483,1
YDJSA,5793421,192
SGRBL,6569225,124
QEOJQ,6695291,63
RVJJCCQGSJ,5943493,29
HJSWNDKXLM,2581582,168
KNGXPRC,8705305,38
YRJG,2541047,12
LFEW,9127970,20
SQRYCBFXO,2190813,19
ZMRPO,4066110,44
GWJKRPGDJ,1184237,92
GRYNDJRAY,7790773,45
PKJ,8155597,183
XIFAGSF,2250933,96
SNJCNZL,8958675,13
NGEVQRQ,9251587,102
IRHYMGX,3627054,131
IEOLBKU,6921948,88
SPKXUK,71893,74
SBXGJONJL,939280,116
RBOW,451182,80
CNPS,9279696,179
MJAANKTAGS,2178131,65
GGW,7664073,65
ABDCRCDH,6475380,155
PQCXXNVGP,4855309,127
DMJ,8302644,6
JET,272451,35
DSDHIGDL,1286821,28
AMSIGQ,1754526,80
OGHRI,5081955,121
XZYPUUX,955924,172
TIC,7504050,65
NHJOV,9651442,129
SPUH,536653,20
HDLO,444641,52
CNYPH,8878191,138
XBX,4854267,192
LKRXWK,8383449,83
WCIILBKGG,9070633,29
SMAUDRLXF,3184475,58
ADFBWEB,1294021,128
UVSXCSB,9836794,154
AOY,8443560,142
QNC,7743831,114
EBDQSIXLU,3521561,69
OXCPMPYC,70881,92
CXKMQEPJ,9193442,84
JFQOGUGOP,2398820,185
XBTA,4233003,13
MQIVGFJDRZ,1732244,133
DAOPEUNSW,6590833,103
DCND,5600776,172
DWLIFXU,2688558,43
IBLVZ,121158,172
JFOJTI,1759916,29
NFZQDXIAFC,1413112,74
NULJY,4520714,151
WQHHUD,7406316,10
UCL,9184065,25
RHL,202536,31
HYPNLZM,7109752,55
WMJVKHS,6396512,18
DRQPVXKMP,1061849,24
WZJMVQHIW,7375146,166
STERVPQCLF,9277155,58
TVDCSKNGX,7317325,200
DPWZOJ,2381758,81
NSFWB,2882405,9
NEOODHIZOL,1714552,130
PMBZEDRZF,7704026,40
WYGROBMSXE,6479380,133
ZVTHKCMHN,9534865,121
RMTDPLFME,8886519,144
STOPLUUNGE,6516199,196
LTH,5491927,127
TNXFY,7186302,39
CUCYSE,1270522,3
KWH,8688231,73
MTJR,7380972,136
YURO,4746324,137
DXWDELTFW,518529,157
IFN,7272844,54
OVU,8776195,198
NXCEINEH,4457294,86
OQN,9615970,54
FFWMKBTV,5834649,66
GNLR,3350838,144
WABHIC,1731697,144
SUJPNTNDG,5833196,96
TIAUJDX,9320617,65
GSVZLPRR,1528264,30
PAXAL,2462163,113
EUJ,6965408,114
BOQXHPU,3111989,48
BXXDMARBIH,4962473,29
DSSZHYGUQO,9291140,56
SWRYAHHKR,3909235,126
HPJYCH,2770258,111
CYMKSXLSC,754425,188
QJXORX,4264166,193
GYMCQ,6122051,18
LZXWWGH,5505563,68
NBBBLZSWOI,3352778,60
OBIFZE,2728123,178
OXWVMNXI,7336351,181
KXYYPAIFRA,2835575,107
KWI,8268951,141
IJZNFUEI,5529420,73
TXBB,6649938,89
PUO,1639208,131
AXKXPOFDPQ,9644329,77
DYGXOMMYX,4378819,99
VTNAKBWM,5235259,125
VUA,7214962,24
XLYBAQKY,5057863,42
BYFGMEN,8632799,141
BWUNGGOOUL,1899469,52
IHJZSDF,8817638,81
VCXHX,3094961,1
MANQ,7294922,94
XQIOOAJGB,3038395,124
COTAJRCNXM,9493757,160
JJONCJR,4441082,147
HPQQF,5296445,183
BSD,3756123,137
ELVAJZAUFO,5856164,3
QHHI,8306897,84
TBYQ,6263560,199
DDFU,6145544,200
VAASDGP,9404345,10
XLSDHA,7388643,176
OKHHCHBU,5108163,28
WUUIXS,5299549,134
CDTE,2559839,73
VMNPZ,9410093,11
OVO,2653035,89
VFRICNYEO,8744311,59
EXVCBO,2021569,66
TPSJHPC,672238,4
FRJZMXHER,2588198,144
QRUBUXSFY,7258059,126
RTM,103947,2
FHIPAUNLAY,3046864,98
VHXEJKAO,9097042,174
YPODGKNV,4869823,181
EAMHGV,9518246,170
EGUN,2174705,152
XSKWCZJOJ,2226005,123
PMIDTDSUT,7486945,48
IPRFVNSM,1018736,52
KYAV,8172986,192
PIVNN,3708889,180
RDMMJZLB,3127302,119
BHTBOJ,44282,60
GWISMQXVMP,6791967,128
YLYUATF,9986006,86
UGYHFFA,8992521,122
PPEUAIANVV,8039556,46
XGFMPPE,3182394,163
UQPWMQGJTN,4979279,50
LSVTLMPI,2295200,23
QBMUCN,9611087,128
UDTFQ,7445705,29
EIL,2362195,102
CIMH,6306163,1
VXVVEDCKO,3548490,15
MSVUYFMKTH,7720475,174
YTZXSD,8777387,41
YOOHX,3158617,75
KLW,9508214,135
YPLA,6980221,115
LWNSRS,2660050,127
PLXBKSUYHQ,1596219,147
QZJYVKAZL,5072631,36
OTLARNI,1761056,196
PJIFWPP,4516146,68
FLZV,1699871,109
FYTFAEZNU,1827572,132
ESCHBMAZ,9140471,170
VYFUK,9196129,13
FCLEOIBOL,5869352,46
AOLSXDNK,3426518,197
YWW,9189733,189
OLB,1995322,198
ZKQDVA,1912114,9
EIGOXHT,8958858,186
TDSZQTEKZN,7488008,116
OZUNI,5612943,56
IPFQHX,1469740,163
JHPXIAINCL,7684783,44
XLAEGPW,1038027,91
JRDORMZZX,6719746,19
TTN,8345095,65
AATGRWYUNS,6485941,3
BHUUGO,7365978,164
DOHGWCRZ,2399427,49
LFWZN,8540719,133
XAMIOWD,676260,43
ZFFSR,4347008,32
JTQKGJGAXR,615629,46
WTL,2618986,99
RISQKMX,540794,53
PQFRRN,4966370,29
OLHFCRLJ,5576187,137
WQJGI,3426050,19
FASS,9529865,173
TKJTV,4500116,123
ZPBVWMUS,2612646,60
RCTHMKD,4502001,47
JYYYUKZB,4618841,127
LVP,4951768,28
CZRBONOSN,6547677,72
EVOAH,7306583,121
EQCUID,5063395,48
KITSRG,7985427,105
NRN,7370295,129
PBOOF,8786435,14
SOC,8203911,197
KVOX,4528179,117
SHJCRYMI,4694232,110
LOKH,5362739,146
LLZEGWQYZ,6885091,189
UAYVU,4586099,173
TQIMJDXC,3125535,127
SPUGVHQQXM,8165378,160
PXUTG,4071660,17
PRXQUN,7298135,132
LVCDCMBZFX,845650,48
TCD,3893650,60
EDLDQLOS,65343,165
SDMDKDK,845683,134
OHCUUYVP,6366476,23
MFEOZW,1570417,123
KVTE,1022366,160
MRNWHV,237411,37
LEI,8834130,157
MXEOWLWK,5437328,89
IUQH,9647366,52
RGWLN,2110064,44
YSZ,1242621,131
MVEG,3628420,190
YIPTS,2794029,22
FUPHEFTIG,4954971,127
HTDKBBYAJV,4490498,4
BDN,7453217,60
QOFIJ,1323037,110
UQVO,3021982,150
GOWUTC,2328563,14
ELN,3551398,5
TFU,122984,59
KIROGDZSC,444006,67
RYXZTWRZB,4748739,140
JODU,7389339,45
QNNX,55497,56
SJL,6405419,136
DBSW,3276912,93
UFNJS,6517357,176
SNLIOEMQ,1215199,8
XEFMMLXNE,9916105,27
PGJTSCDAKW,9293387,166
NHVOH,6931664,75
MFSAKHKAJ,769504,153
YNDUDDHFPF,1243899,171
MQVS,7485698,22
SSJN,9090146,173
ABXUER,8589247,170
LQQUPNQ,4592469,139
CFBVUJB,7431243,57
JXRZQK,9189424,74
QAP,9938830,15
EZPNEE,5823654,143
EMTKTTBCT,4537362,169
MAKZ,2915510,192
OWDMRVDUN,3436782,9
UKKLMZ,960796,163
DQC,7465240,86
QXJAZ,7536916,7
FXMKGI,3521806,74
BZG,4234098,81
KBMU,2483481,166
FGTONX,2094403,90
ZPKWAADXE,2528329,132
LLYEJCSE,8450550,111
SZPC,8102361,173
DBLXAHWQZB,6458586,193
NXFCOXAL,8871673,89
KIGKETV,8811613,119
EBGGEY,2728001,138
TPAQ,8922523,42
FBYJFGWYF,5519734,104
VRUFYEC,9675479,105
UYJRQPSL,8368331,158
KRQBXHH,34853,36
DGLRUFXSA,3505654,141
LRYDQT,2411442,153
RQA,5951268,100
JKLUNLU,6241909,191
EKJPOWDQBL,365336,6
GEGECQDP,1847245,187
LKPAT,7939828,197
BZR,7966644,44
WCEOANVWFU,7128715,37
UXHLG,6274362,46
ERI,5813237,146
SRSISMGKR,3891221,20
KFBQV,8303930,59
NJAUMA,6779563,13
NFSV,8865256,168
EPCX,8661312,192
QVN,1909415,177
XRKJBWYZK,2200131,42
WITH,8209468,73
WRFTLDSSPU,2216540,139
NJUVIFSNYM,5538628,62
NGQJJ,2737614,148
PZCEXNTC,3375378,146
ATRNOZ,808423,196
IBMFRAZ,6224241,176
SSCV,5128486,93
AZVIQ,4218972,175
MOKZK,9679744,83
CAF,2670841,97
THUEI,6592878,27
JVYGFH,107941,62
FIPZYBAT,916496,164
SUNW,7683657,142
WBOGPH,5554839,118
FWEQSEW,9401657,171
XOKLADCJX,3466620,28
FEITZHXE,7483417,32
XQNJJ,8550559,37
RLDPXEECNO,4005441,200
KGH,5609402,192
WOFVFO,1842979,41
WNBYNLEJZK,5652938,151
QHDGIYVRSM,7060286,21
SHBAHNSZN,6803166,159
KQYAZGNA,397631,165
JVYYK,2125941,141
XDDCAN,7908140,3
BYZAVL,1591133,114
VUM,172873,12
UODRIXIIU,1710210,14
EWXK,8562468,75
MBNAV,6215663,92
JPCJACICA,512171,110
JREAYEQ,2710490,53
NPSSBVBMY,278756,72
SEZO,1904381,147
OBTQBD,1765566,25
BPJW,7518916,29
MUV,6137326,102
YNZ,6246151,82
VJLRCSDD,4972003,12
VTJRVO,8400301,24
MDAK,4250490,148
BNSLPJXR,6557676,197
NVBOOOJKS,3820372,175
RRFXJL,3719282,83
IBQTMEYVG,7379419,177
UDZMH,3876786,151
DAAJKHVH,4358403,181
VYXZCJO,8246047,92
HIFLJCZ,668641,60
PKSLR,6634265,86
PSVPZ,2391153,197
STVHNZIVPY,6405354,80
HBN,8776160,171
HCRA,2442991,116
RNSUEZFLNT,7739675,150
WAQ,7589707,177
CDWJFYX,8361065,134
CCNXYJ,4524232,8
FOIIYPN,286245,37
RJFDG,7463738,183
LGKMZCRWUQ,6835939,109
CJPSRXWN,3203648,46
YOKXZNA,1212440,37
AWKSWJIXYE,8051540,171
TDYUKI,1863157,29
DJMJUOROF,1268209,150
CXH,7079563,110
RJFA,2949170,91
JEZMC,7466233,144
YILW,973739,116
KOWENX,2853753,123
OOVKH,7527007,31
ZTLEEYQRLF,8392697,63
DQLZHXB,626311,54
BSKTA,5341892,3
CMNF,716600,30
PDAA,2485749,68
RRRIOLMD,9812472,13
LKGJWQJ,8384308,200
VUHSDIH,4487070,114
BMOSEVMNF,321178,43
ZOMPX,7943242,68
EQQWW,2659836,76
TFVONPGK,8651498,135
DEKHLOGVDQ,6009366,175
PNUXZ,7472730,124
FOUHN,7177267,162
HXODSWESA,4246076,129
WHODSURQ,9427568,4
OMDCHISC,7191669,37
CDPNWFW,3872326,179
RZTLS,8428010,11
CUCYWTKJX,4799597,96
ACARDKUPN,6460482,47
POTZGXT,606141,112
WYHNZQ,9184703,94
FWDO,4296495,98
WOHPEDUM,9032152,166
WTOG,5338927,25
LLMAGAMBTV,7585179,127
TLJZPJHG,545576,8
SLNYJSYL,1862723,174
KFREJTQXTB,1123904,190
JDIUV,3942387,180
ATIN,1807086,165
GTKC,7155340,181
ECNOE,9499595,149
PLWVB,2455924,3
MCN,1619714,41
IXCXRYXLVX,544520,121
SRQOC,2636149,90
TXSTPGJ,8672002,50
SHFBW,2883786,7
FIPI,931984,165
URGCEYBW,9964081,105
PSPMCDCHAI,7184392,173
PCKK,8751300,38
AVCL,8145731,91
PYEGJWEYZ,3516094,123
XWCA,8606529,163
OEYIMCRVYN,2254925,15
OPK,4531770,153
QVZ,4211145,71
OPCHFFCIA,7310385,12
ZUSHGRTZBI,9397191,151
CENIW,1520666,69
ESGSQBPOW,1949697,178
LJNLCVR,1757137,11
LXQUC,4961601,106
REEXXNKMJ,5534307,118
TQU,4652993,200
PXX,1363839,95
QZYUYWGBK,3321776,131
SWINVF,1390095,145
JUSKXVSOUG,3954170,131
FOUHZDZEK,332225,154
UOFG,7311366,195
PJHHGMI,5869142,116
RKUCBOAXG,5246904,34
GKMNYQAGS,7156247,143
FQZUZP,9116652,132
LFMZIZZWG,6495689,27
ZODFSI,3992352,103
UOWPREQ,7312316,189
INEX,7084344,156
PQN,3411170,101
FIZWCIVR,9552295,40
TALQL,3310015,141
AEUKKRSYNS,7119070,120
HQUOLGMEHI,7651851,156
LSIMOOV,5502891,98
HIPMTBZAA,380502,92
XNGXH,5364422,110
ZAFRCREAFM,7317757,183
ZLLEIPC,7997157,122
AGKWNTJ,6755612,82
VHPBCUP,9934533,193
OQHNURPZ,3850639,5
LWVTDAB,285885,155
XQRFKE,2355523,96
RYJLVON,8496873,52
OSJ,1024031,11
TFVSU,4608310,111
PCFITLAO,59303,142
RRFMEHX,7675509,53
JYWED,3724076,155
CRVILTC,9874366,7
IYP,8908432,181
DXXXY,3321750,64
LIKGO,9238910,54
UAQEL,9333009,128
SMPBWQBPF,8638461,167
BFE,867227,132
PXLPFCRZWV,2731133,24
ZBMRYLRN,9205220,196
IOO,2534597,7
ISLTKKBS,7101628,125
SRAHFSV,1065071,142
LNA,1622477,40
UFZ,5245025,195
ZFG,7779649,153
UXJHN,114645,66
POBX,6290178,56
DMDDAS,4263679,7
QYRSFWAKV,1246275,163
YEUEHLRE,8909871,14
AKR,8757366,59
OLMAMX,7990877,141
JXWA,1900493,130
MLIN,7523062,23
NAYHGUD,9269584,105
TEWQ,4418100,3
ITX,7466948,83
AXUIJTCTDR,2227505,180
RSPWOQB,8830674,145
FCIYY,6367551,36
PGTJANTTV,7968170,129
PZUGOZGBXJ,4093368,40
GDLNAYZ,6707085,68
EMAWLLUBVI,5418960,98
EMVVRIGOT,2423453,146
DENDWHVOT,7069999,14
TBCDBRSMAG,1595788,129
ZNXSCG,5071340,33
PIFHU,3853688,104
QWQEJWB,1674472,128
NPSQCQ,2335757,137
MTJICBC,7104471,14
YEIKREKDLP,1219399,96
CLJCCNL,534143,49
UCPHSNEOIS,6368655,17
EOOLXHVW,4818146,160
ZYPP,7566528,178
UVVGCV,8251634,38
SXIEUPCIER,3912232,144
IPMZGGTMT,7485304,145
MCRKUEOKNR,8560071,37
UOBJMBTJS,7003120,142
FRD,4546984,40
YIWTLJTP,7530036,152
YMFCMRTPB,4957809,97
KQKIKK,5929818,182
TIECXHW,5683680,99
KGUO,6257007,177
MVYJKR,2898286,12
SQLWSPVM,2768323,79
NJXNASFZ,5809628,70
UOTJVLBFGT,8124731,62
QLL,5565869,18
BDLXQMMKR,6206191,42
NNGGS,7828844,152
RQOXWTWP,2391030,111
AFXYB,4864570,171
TMQ,5598152,160
HIYSQ,9787732,164
QHQOEJ,6593427,50
KUIZDEHW,8661033,103
WBW,307477,11
RCRARHG,9380514,5
CPHEG,9032305,197
MUDCTITDML,4361193,90
LWZAFULLVR,3616276,51
SHZFJ,770516,181
AGIRUU,8293513,165
UZMKQOSV,2755840,164
LEEBDCIM,8286320,108
JMAGFERS,2598254,97
BAKBAEZZT,9006338,167
XZPJLII,6969186,164
BSH,1472337,76
AEOQWFV,759311,122
BNBG,8120140,188
IUCRFLF,1728943,148
MJBPTRKFF,3378112,110
BUJQFRP,2264979,154
KJZ,879323,156
AXVMGAJDT,6693183,190
CNJIM,6381304,49
FAROC,3604427,118
IKBPVPL,1649538,139
MFDBMIMWSR,2875986,132
JEYXFHDR,7105025,16
CXOCYS,7369638,53
GBTNUVMM,9459242,46
JPTB,267475,119
QNVH,3667177,50
CJC,4250331,40
OCIYGKL,4900237,189
FEZFVVR,380830,128
DKVYGWPCO,8581312,176
ICZVQAH,7263089,26
KCYD,4989321,109
QWNPRZU,1514730,64
LVSCDO,9060651,125
LQXFLAUIT,4603355,167
TNJO,9468537,184
CWKGDPELU,7767694,172
QFSBD,501951,29
QTEREZFVHJ,9505086,24
VYYCBU,2245435,89
YDAVRDTON,586837,199
DTZLECIK,1833802,114
MPR,546576,45
YBZEWYHM,1816288,162
BPIZSKCY,2663289,122
WFOCR,2715078,196
ZDNOWAVSKB,6099903,80
VAJGLMJ,2302351,96
BDJJFXU,7524346,196
SOJHSSFA,7735058,130
KEFNDBZ,5651264,25
DDAVTISZM,4911472,131
ZBNUN,8757281,68
HIBIXSZXZA,6460554,132
YAVQO,3997265,22
NCGAUAZ,1859849,44
ISIJRB,7937902,138
NQQ,3994235,139
ORFOLTGEQR,9212463,35
ESJTREJ,254206,127
CHKKTAWCO,7439053,130
XQIENGOJP,8471202,11
VOEQCWJNLM,4354581,188
FRC,626106,129
MTQ,7508760,198
BPBCWX,5730684,68
GCR,4125818,178
TVX,2864490,16
WNLMLCSW,2487035,134
DJXJLNLSG,587355,10
DAMNSFQYUF,3956670,168
HGBJBXSD,6134744,29
CWPLZAWGSN,1683802,200
CYDWJBSNU,947585,55
SEZGSTCAPU,6478535,174
KWGKI,7871731,8
NDCVBF,2763889,155
MNFPI,5720224,110
GEH,9544828,85
CKSYTY,3887329,144
YCWLIP,9062200,193
VYDPC,9721025,28
AVEYVARFLE,5370281,142
KIQPNZVSLU,5982902,73
FQEOPFBG,9624523,190
DOJ,3966219,125
HRYYUW,1252830,107
OHRIRAURR,8572686,198
ZVSHEB,7966475,15
BHMFEKCU,796491,50
BJSZ,2181621,144
NSPHJ,8980356,137
SZWB,7399667,20
QRBEFWTX,6496777,55
NAZKFARO,6584986,116
GHEWQVQAUZ,2800436,4
QSIOQRQS,1821603,67
FDFQXP,958243,1
NZQNDJ,4337975,9
UPU,9369662,51
IJLEROPJ,5911791,119
NJQ,748015,176
ABCMH,4393835,71
OFTBXII,3133895,166
AHGKX,8564758,55
CWXVLIKEG,9540628,169
SKSME,1033456,139
WZCSZZABBP,744973,106
UPYJZJCUO,8138849,135
OATDHD,5877145,56
OZUEIXJFIP,4438129,158
VONKKWDCAL,7774919,195
GVJ,7584908,120
CFQQVJP,4090931,180
LLYULQWESG,4364741,155
CREUBW,9042960,17
KYKPFYG,8745900,111
LFCWLUUVU,6733550,163
LPOQDPN,3835784,195
MQKBKQDCS,5057561,130
IUB,5653254,18
UCPNIZUDQ,9820169,176
XJTDKDKWI,6611361,127
OOTJHDTR,8959648,64
XXMZE,5913846,100
YSYRL,6992515,135
DRNHGPJM,1871529,86
CZWILMHDW,7624190,136
JOWOS,4824337,146
QXESYZZS,9385642,119
REATTRJGZ,3389528,171
FTTY,1723638,78
LGDIGHFMZX,5364191,94
DRDH,1009136,93
DUQIURU,7608052,133
JPGTB,9445665,176
NQKKR,4608186,174
KFGKQOEKNU,8846831,135
RCCJUFBYIZ,2385596,4
ZKS,3388422,141
WUKGW,2034752,129
QPDCXRY,5416444,170
NAQPV,7695112,48
AATCQEAPPH,5944358,37
CGDRHIRC,334791,73
SMMZN,3590778,47
SGQMVNHJ,462243,192
RDSL,2977601,71
YPURTIV,7512663,190
XCHULHCFNA,4339588,22
APKNXQ,3441047,111
ZOSDDW,1860137,187
KMSNFB,5541108,194
NZMNY,618728,46
LIF,1582325,37
PMIBY,2006520,173
UHUUYGAC,7856758,188
QVQCHYT,3251230,120
QQO,2021584,141
DQQ,6345580,195
TARMA,1101391,106
TWHUKAI,1961779,15
BZVDIAG,2799159,109
PMI,9209053,168
NKOYXY,6990651,53
NCMSNV,2446767,135
SWISFQEV,3652532,69
TEAFCACL,683329,90
RODERXWNO,4205410,163
SOMNYHUUR,9967976,104
MSCTY,1862980,7
DLQTHDNY,9155010,190
IZEBUDS,7376404,200
LNOYFNWO,7130947,84
IOCOBYFKDS,5757902,186
OBJMJYFT,9125915,140
ZDTXX,5920431,147
EWSQRYC,9387189,181
YNDAM,9027236,140
KHPJLGVX,5077632,194
WTPVXBLQQ,1148505,88
LZWXNZVSMR,1609194,53
FNYUOS,7524361,10
KERUXCCIB,6073271,159
TINDJL,9035472,55
VKNQFHDIP,8935618,17
VTJELA,6575979,121
GJEM,8636528,12
EYBVCXFX,9731380,70
JVPDQ,518990,10
KXXRJIMJHM,8808726,21
RHLJAL,8993437,67
ZUG,5211431,71
MRDWAT,5893042,151
KKNSF,8786421,73
FKKMAH,7126527,94
CDE,2428247,177
VBQIUPJ,503692,73
LYIINOAGN,157317,60
TJBTNY,1653442,198
XTTJHC,8155225,23
MCWMCAEOH,5439836,175
QDSU,2761405,185
QTA,1161737,96
PNADYG,2534085,35
EMGOOXIXEL,9095509,46
PFGKFAC,6086965,200
JTB,6397241,62
BAWTUDR,3677553,139
TJTIEXH,5860,119
VJSFJ,4929109,47
LBSOHZ,6718288,128
XJCKNMS,2825536,173
AMD,6205967,172
UMEMZWLXC,7054971,86
KVXFWPSUO,3427381,33
UHJKBO,3950293,23
SUQL,7447793,31
GURR,9036918,140
CCZY,3709955,108
PMN,7635543,47
XSOFOLQNVC,6601942,4
GUPMZSSBIT,8254392,130
MBQLPLVK,1758319,94
PFDNPXEIZT,1664956,96
RZBL,1256606,13
QFWFW,3895300,117
YSRGNWU,2557883,97
FAV,8319031,106
PMR,6907625,182
XTZOWZA,5630785,37
NHWGJFSRC,2780723,27
INQGRDA,2423371,12
RRJXE,8645848,161
UDTSIA,7764563,192
OEEINTZRPK,4215467,55
GZJRYPEUC,2697314,22
YDO,1835305,35
KZAVLRC,5210315,9
SUQIRCC,7525550,80
TFQGV,7142039,73
JFSLOTMC,764588,175
FTVJFDGF,5387598,187
OLIW,7336567,155
YJBZAGNY,1435100,167
YKT,2976579,16
EPGNWZ,8845535,38
AKJSBN,5814153,153
JBPNIWIHO,7325171,149
KDSQK,9105833,171
LUOQGPCCRI,9869786,190
VDUAYW,3447921,3
DWJ,8833859,153
JOQRVSCLSF,3116736,59
IZALZZH,850923,141
EUFM,7045527,165
RWQ,8253204,128
ZDDFHNUUM,7101879,87
WZW,2179804,25
KMY,5170375,171
FTHAVG,3767695,6
EISBQEX,9106226,168
SIUBXD,6379813,199
AOCVZB,7669677,73
BGK,3976278,177
CQPUB,9548939,40
RALNIL,9595714,68
BCQ,647949,43
WFS,656237,130
HRKMDB,2793556,92
TVOGXXEW,9319349,178
VXCLUVD,8580818,183
TMKDKM,1675119,63
YKW,3658779,84
IQWGOCNBUX,4384158,107
CZVSF,1271735,19
CETUHDQY,9266302,85
RQSKNMTO,9503339,165
VIDFNIQ,575781,127
KEB,3492726,48
OEZWA,670524,75
ADIONPR,9988113,130
SNZTFL,5881995,22
KLN,6415464,80
SZSS,1917843,103
KIM,1922157,156
LNWFF,9465924,101
HEMU,2116500,164
RGLH,8907840,199
VNNVWC,1169580,137
WTSVA,9271357,33
CTEEU,9823659,111
AWRMWZIIU,7536026,88
OMJTSNFT,4999254,116
XNOI,2224631,103
MYF,4413453,141
CEDQGA,620358,66
ZFL,3764863,114
LGHQQDN,6458926,81
JZMHPGCL,1324578,87
TQNY,6562902,146
OQT,3644667,152
SFXDWZIM,7669527,80
BFTSRHVSJB,7537917,69
IFOTUQXQ,219909,142
VNRNOTDC,5391464,170
YAOLEUA,1889782,53
PBRHYFOK,5852174,130
DIGDAHSNR,9025556,75
TCRFQ,5341925,148
MRE,6775474,1
DDLQXAOMXL,2577376,182
QTMTY,2397858,2
UABCH,1991888,155
